scaffold_12	4957912	4958136	scaffold_3	116415324	116415547	0.720982	+
scaffold_12	4958161	4958552	scaffold_3	116415565	116415958	0.794118	+
scaffold_12	5515190	5516844	scaffold_3	166860164	166861885	0.825121	+
scaffold_12	5517476	5517787	scaffold_3	166862523	166862834	0.799839	+
scaffold_12	5521416	5521654	scaffold_3	166866479	166866718	0.756303	+
scaffold_12	5521651	5521863	scaffold_3	166866735	166866944	0.812500	+
scaffold_12	5557306	5557588	scaffold_3	122662598	122662880	0.794326	+
scaffold_12	5558113	5558379	scaffold_3	122663423	122663689	0.796992	+
scaffold_12	5558519	5558543	scaffold_3	122663814	122663838	1.000000	+
scaffold_12	5558523	5558740	scaffold_3	122663851	122664068	0.739631	+
scaffold_12	5558528	5558552	scaffold_3	122663823	122663847	1.000000	+
scaffold_12	5558599	5558632	scaffold_3	122663927	122663960	1.000000	+
scaffold_12	5558786	5559165	scaffold_3	122664115	122664501	0.668206	+
scaffold_12	5559176	5559701	scaffold_3	122664505	122665027	0.881905	+
scaffold_12	5736630	5737469	scaffold_3	1967728	1968568	0.909416	+
scaffold_12	7978717	7978907	scaffold_3	279261665	279261855	0.521053	+
scaffold_12	7979011	7979917	scaffold_3	279261945	279262850	0.884658	+
scaffold_12	7979919	7980083	scaffold_3	279262844	279263008	0.670732	+
scaffold_12	7980090	7980118	scaffold_3	279263063	279263091	1.000000	+
scaffold_12	7980221	7980578	scaffold_3	279263207	279263564	0.784314	+
scaffold_12	7980610	7981292	scaffold_3	279263620	279264295	0.877199	+
scaffold_12	7981205	7981666	scaffold_3	279264370	279264827	0.840022	+
scaffold_12	7982235	7982532	scaffold_3	279265414	279265712	0.639731	+
scaffold_12	7982587	7983158	scaffold_3	279265765	279266336	0.896235	+
scaffold_12	7984610	7985513	scaffold_3	279268164	279269077	0.892027	+
scaffold_12	7986078	7986268	scaffold_3	279269613	279269803	0.521053	+
scaffold_12	7986372	7986556	scaffold_3	279269901	279270095	0.701087	+
scaffold_12	9290756	9290949	scaffold_3	207951106	207951299	0.720207	+
scaffold_12	9465911	9466296	scaffold_3	209741241	209741626	0.841558	+
scaffold_12	9622339	9622620	scaffold_3	250091488	250091771	0.740214	+
scaffold_12	9646956	9647091	scaffold_3	249984181	249984316	0.533333	+
scaffold_12	9647604	9647739	scaffold_3	249984181	249984316	0.533333	+
scaffold_12	9785080	9785488	scaffold_3	119413276	119413657	0.723039	+
scaffold_12	9785569	9785789	scaffold_3	119413798	119414018	0.710227	+
scaffold_12	9869405	9869735	scaffold_3	192534322	192534646	0.783333	+
scaffold_12	9923239	9923393	scaffold_3	192460822	192460976	0.474026	+
scaffold_12	10161305	10161463	scaffold_3	302898582	302898740	0.661392	+
scaffold_12	10173222	10173434	scaffold_3	302914329	302914541	0.462264	+
scaffold_12	10315606	10315809	scaffold_3	264037682	264037885	0.731527	+
scaffold_12	3092377	3092926	scaffold_3	1992537	1993086	0.880692	-
scaffold_12	3093168	3093217	scaffold_3	1992246	1992295	1.000000	-
scaffold_12	3093222	3093247	scaffold_3	1992216	1992241	1.000000	-
scaffold_12	3093301	3093325	scaffold_3	1992138	1992162	1.000000	-
scaffold_12	3093335	3093379	scaffold_3	1992084	1992128	1.000000	-
scaffold_12	3093410	3093451	scaffold_3	1992012	1992053	1.000000	-
scaffold_12	3093459	3093484	scaffold_3	1991979	1992004	1.000000	-
scaffold_12	3093488	3094807	scaffold_3	1990656	1991975	0.974223	-
scaffold_12	3094808	3095358	scaffold_3	1990105	1990655	0.872727	-
scaffold_12	3239939	3240165	scaffold_3	2030249	2030475	0.539823	-
scaffold_12	3278463	3280893	scaffold_3	1990656	1993086	0.951749	-
scaffold_12	3280894	3281637	scaffold_3	1989912	1990655	0.901077	-
scaffold_12	3283969	3284085	scaffold_3	1993568	1993684	0.743534	-
scaffold_12	4013673	4013943	scaffold_3	1993568	1993838	0.775000	-
scaffold_12	4014507	4014550	scaffold_3	1992967	1993010	1.000000	-
scaffold_12	4015222	4015305	scaffold_3	1992212	1992295	1.000000	-
scaffold_12	4015355	4015379	scaffold_3	1992138	1992162	1.000000	-
scaffold_12	4015389	4015433	scaffold_3	1992084	1992128	1.000000	-
scaffold_12	4015464	4015538	scaffold_3	1991979	1992053	1.000000	-
scaffold_12	4015542	4015566	scaffold_3	1991951	1991975	1.000000	-
scaffold_12	4015616	4015670	scaffold_3	1991847	1991901	1.000000	-
scaffold_12	4015925	4015961	scaffold_3	1991556	1991592	1.000000	-
scaffold_12	4016038	4016089	scaffold_3	1991428	1991479	1.000000	-
scaffold_12	4016134	4016173	scaffold_3	1991344	1991383	1.000000	-
scaffold_12	4016214	4016238	scaffold_3	1991279	1991303	1.000000	-
scaffold_12	4016253	4016292	scaffold_3	1991225	1991264	1.000000	-
scaffold_12	4016320	4016356	scaffold_3	1991161	1991197	1.000000	-
scaffold_12	4016366	4016390	scaffold_3	1991127	1991151	1.000000	-
scaffold_12	4016414	4016455	scaffold_3	1991062	1991103	1.000000	-
scaffold_12	4016457	4016495	scaffold_3	1991022	1991060	1.000000	-
scaffold_12	4016543	4016578	scaffold_3	1990939	1990974	1.000000	-
scaffold_12	4016614	4016651	scaffold_3	1990866	1990903	1.000000	-
scaffold_12	4016692	4016716	scaffold_3	1990801	1990825	1.000000	-
scaffold_12	4016768	4016853	scaffold_3	1990664	1990749	1.000000	-
scaffold_12	4016876	4016963	scaffold_3	1990554	1990641	1.000000	-
scaffold_12	4017010	4017044	scaffold_3	1990473	1990507	1.000000	-
scaffold_12	4017077	4019854	scaffold_3	1987680	1990458	0.929240	-
scaffold_12	4019866	4022758	scaffold_3	1984775	1987668	0.926954	-
scaffold_12	4610442	4610821	scaffold_3	115324545	115324925	0.820580	-
scaffold_12	4618197	4618409	scaffold_3	115320392	115320604	0.492925	-
scaffold_12	4618618	4618975	scaffold_3	115319941	115320300	0.821429	-
scaffold_12	4625367	4625895	scaffold_3	115319475	115320003	0.848958	-
scaffold_12	4625937	4626143	scaffold_3	115319298	115319504	0.723301	-
scaffold_12	4626341	4626526	scaffold_3	115318916	115319101	0.675676	-
scaffold_12	4769006	4770227	scaffold_3	67307334	67308551	0.885135	-
scaffold_12	4770478	4770662	scaffold_3	67306892	67307076	0.706522	-
scaffold_12	4770760	4771154	scaffold_3	67306432	67306826	0.855330	-
scaffold_12	4771095	4772046	scaffold_3	67305880	67306830	0.891167	-
scaffold_12	4772048	4772454	scaffold_3	67305472	67305878	0.923645	-
scaffold_12	4772455	4776601	scaffold_3	67301376	67305471	0.960926	-
scaffold_12	4776600	4780695	scaffold_3	67297280	67301375	0.974115	-
scaffold_12	4780696	4782912	scaffold_3	67295063	67297279	0.967509	-
scaffold_12	4782832	4784346	scaffold_3	67286870	67288376	0.927510	-
scaffold_12	4799526	4799724	scaffold_3	246116035	246116233	0.722222	-
scaffold_12	4803530	4803845	scaffold_3	246111902	246112216	0.819048	-
scaffold_12	4804385	4804636	scaffold_3	246111111	246111362	0.776892	-
scaffold_12	4805026	4806696	scaffold_3	246109053	246110718	0.894311	-
scaffold_12	4809272	4809614	scaffold_3	23333336	23333681	0.793860	-
scaffold_12	4956155	4956305	scaffold_3	116418376	116418526	0.621667	-
scaffold_12	4957150	4957462	scaffold_3	116417242	116417554	0.766026	-
scaffold_12	4957458	4957870	scaffold_3	116416823	116417238	0.808252	-
scaffold_12	4957905	4957934	scaffold_3	116415947	116415976	1.000000	-
scaffold_12	8821839	8821978	scaffold_3	34424280	34424419	0.611511	-
scaffold_12	9006085	9006455	scaffold_3	34921472	34921842	0.825676	-
scaffold_12	9009083	9009362	scaffold_3	34921242	34921521	0.781362	-
scaffold_12	9115506	9115723	scaffold_3	194858676	194858895	0.668203	-
scaffold_12	2496267	2496782	scaffold_4	120717736	120718251	0.893689	+
scaffold_12	2496995	2497538	scaffold_4	120718464	120719007	0.897790	+
scaffold_12	2497584	2497757	scaffold_4	120719053	120719226	0.670520	+
scaffold_12	2497803	2497977	scaffold_4	120719272	120719446	0.678161	+
scaffold_12	2498112	2498910	scaffold_4	120719585	120720379	0.881579	+
scaffold_12	32024771	32024906	scaffold_4	11470603	11470738	0.548148	-
scaffold_12	32024882	32025016	scaffold_4	11470918	11471052	0.518657	-
scaffold_12	32024952	32025219	scaffold_4	11470247	11470514	0.732210	-
scaffold_12	32125883	32126926	scaffold_4	231884551	231885598	0.895014	-
scaffold_12	33604042	33604168	scaffold_9	20248317	20248443	0.569444	+
scaffold_12	33607897	33608352	scaffold_9	20249319	20249779	0.823077	+
scaffold_12	33614176	33614570	scaffold_9	20270530	20270922	0.817259	+
scaffold_12	12488	12583	scaffold_13	26546081	26546176	0.550000	+
scaffold_12	487410	491332	scaffold_13	4460715	4464640	0.977817	+
scaffold_12	491333	492547	scaffold_13	4464641	4465855	0.961285	+
scaffold_12	493087	493906	scaffold_13	4472887	4473706	0.913614	+
scaffold_12	493651	493914	scaffold_13	1072889	1073152	0.878327	+
scaffold_12	493915	496824	scaffold_13	1073153	1076068	0.972155	+
scaffold_12	496878	498011	scaffold_13	1076106	1077248	0.959620	+
scaffold_12	498012	499682	scaffold_13	1077249	1078894	0.909132	+
scaffold_12	500743	501432	scaffold_13	1079215	1079889	0.877721	+
scaffold_12	501521	501692	scaffold_13	1080314	1080485	0.652047	+
scaffold_12	655427	656612	scaffold_13	660400	661626	0.860338	+
scaffold_12	656626	656962	scaffold_13	661559	661894	0.747024	+
scaffold_12	657009	657382	scaffold_13	661942	662312	0.739946	+
scaffold_12	867671	868067	scaffold_13	18848607	18848994	0.795455	+
scaffold_12	868008	868436	scaffold_13	18848931	18849358	0.823598	+
scaffold_12	868875	869103	scaffold_13	18849793	18850023	0.837719	+
scaffold_12	876349	876916	scaffold_13	18858420	18858982	0.806437	+
scaffold_12	876453	876543	scaffold_13	15007745	15007835	0.744444	+
scaffold_12	876505	876911	scaffold_13	15008282	15008758	0.733990	+
scaffold_12	890790	891168	scaffold_13	15003247	15003625	0.817460	+
scaffold_12	891112	891295	scaffold_13	15003649	15003832	0.704918	+
scaffold_12	892175	892334	scaffold_13	15004115	15004274	0.641509	+
scaffold_12	892353	892702	scaffold_13	15004350	15004700	0.742120	+
scaffold_12	894235	894516	scaffold_13	15005543	15005820	0.731317	+
scaffold_12	904214	904982	scaffold_13	1096907	1097675	0.902344	+
scaffold_12	912195	912880	scaffold_13	18851617	18852270	0.784672	+
scaffold_12	981659	982490	scaffold_13	20836353	20837164	0.817690	+
scaffold_12	1102743	1103144	scaffold_13	20346061	20346451	0.807980	+
scaffold_12	1112455	1113698	scaffold_13	24270025	24271262	0.881134	+
scaffold_12	1113670	1114319	scaffold_13	24271645	24272283	0.874422	+
scaffold_12	1114538	1114927	scaffold_13	24272503	24272896	0.892031	+
scaffold_12	1114931	1115137	scaffold_13	24272897	24273103	0.752427	+
scaffold_12	1115053	1116176	scaffold_13	24281668	24282788	0.900267	+
scaffold_12	1116286	1116893	scaffold_13	24282770	24283381	0.927512	+
scaffold_12	1116902	1116926	scaffold_13	24283390	24283414	1.000000	+
scaffold_12	1120525	1120651	scaffold_13	24302730	24302856	0.563492	+
scaffold_12	1120758	1121415	scaffold_13	24302963	24303625	0.756469	+
scaffold_12	1133632	1134301	scaffold_13	24298211	24298897	0.680120	+
scaffold_12	1137921	1138047	scaffold_13	24303683	24303809	0.557540	+
scaffold_12	1138059	1138212	scaffold_13	24303830	24303995	0.797386	+
scaffold_12	1140193	1140580	scaffold_13	24308472	24308855	0.794574	+
scaffold_12	1155723	1155850	scaffold_13	24308934	24309061	0.523622	+
scaffold_12	1156164	1156305	scaffold_13	24309579	24309720	0.583333	+
scaffold_12	1156684	1157219	scaffold_13	24310113	24310648	0.842056	+
scaffold_12	1157701	1157739	scaffold_13	24311163	24311201	1.000000	+
scaffold_12	1157759	1158221	scaffold_13	24311151	24311610	0.768398	+
scaffold_12	1158428	1158638	scaffold_13	24311821	24312031	0.707143	+
scaffold_12	1160645	1160843	scaffold_13	20843821	20844019	0.554293	+
scaffold_12	1160870	1161372	scaffold_13	20844050	20844544	0.558765	+
scaffold_12	1168342	1168545	scaffold_13	20845481	20845684	0.480296	+
scaffold_12	1957334	1958199	scaffold_13	21448634	21449627	0.845376	+
scaffold_12	1959039	1959168	scaffold_13	21451385	21451514	0.550388	+
scaffold_12	1960799	1961020	scaffold_13	21453069	21453267	0.579186	+
scaffold_12	1961006	1961130	scaffold_13	21454143	21454267	0.564516	+
scaffold_12	1961068	1961197	scaffold_13	21454295	21454424	0.558140	+
scaffold_12	2142952	2143437	scaffold_13	15305233	15305718	0.861856	+
scaffold_12	2144227	2144440	scaffold_13	15306510	15306723	0.744131	+
scaffold_12	2146708	2146861	scaffold_13	15308984	15309137	0.647059	+
scaffold_12	2170482	2170923	scaffold_13	13517726	13518167	0.778912	+
scaffold_12	2196041	2196184	scaffold_13	13531684	13531827	0.575175	+
scaffold_12	2203976	2204119	scaffold_13	13531684	13531827	0.575175	+
scaffold_12	2216691	2216811	scaffold_13	13528968	13529088	0.556250	+
scaffold_12	2291028	2291544	scaffold_13	13503553	13504070	0.824128	+
scaffold_12	2291544	2291964	scaffold_13	13504085	13504512	0.811905	+
scaffold_12	2292041	2292345	scaffold_13	13504596	13504900	0.812500	+
scaffold_12	2293269	2293392	scaffold_13	13505822	13505945	0.560976	+
scaffold_12	2304354	2304671	scaffold_13	13509600	13509917	0.815457	+
scaffold_12	2304673	2304790	scaffold_13	13509912	13510029	0.529915	+
scaffold_12	3324108	3324231	scaffold_13	3390754	3390877	0.554878	+
scaffold_12	3325825	3326019	scaffold_13	3392458	3392652	0.698454	+
scaffold_12	3326144	3326860	scaffold_13	3392790	3393505	0.902235	+
scaffold_12	3326903	3327616	scaffold_13	3393545	3394236	0.832048	+
scaffold_12	3327638	3327795	scaffold_13	3394167	3394324	0.652866	+
scaffold_12	3328128	3328570	scaffold_13	3394656	3395095	0.825792	+
scaffold_12	3329519	3329671	scaffold_13	17997478	17997630	0.569079	+
scaffold_12	3377674	3377828	scaffold_13	18036237	18036391	0.597403	+
scaffold_12	3377833	3378130	scaffold_13	18036395	18036693	0.735690	+
scaffold_12	3378141	3378371	scaffold_13	18036704	18036934	0.715217	+
scaffold_12	3378405	3378906	scaffold_13	18036968	18037479	0.730040	+
scaffold_12	3379730	3379990	scaffold_13	18038299	18038559	0.751923	+
scaffold_12	4022558	4023075	scaffold_13	15662172	15662683	0.754836	+
scaffold_12	4023133	4023406	scaffold_13	15662743	15663016	0.776557	+
scaffold_12	4189600	4189913	scaffold_13	13378583	13378897	0.773163	+
scaffold_12	4189885	4190080	scaffold_13	13378923	13379255	0.620513	+
scaffold_12	4189953	4189980	scaffold_13	13378991	13379018	1.000000	+
scaffold_12	4189990	4190291	scaffold_13	13379169	13379474	0.747508	+
scaffold_12	4190242	4190376	scaffold_13	13379381	13379515	0.559701	+
scaffold_12	4190260	4190442	scaffold_13	13379328	13379606	0.638736	+
scaffold_12	4229585	4229985	scaffold_13	10926817	10927222	0.652500	+
scaffold_12	4229920	4230491	scaffold_13	10927142	10927738	0.784588	+
scaffold_12	4249472	4250212	scaffold_13	13551051	13551801	0.910811	+
scaffold_12	4250397	4250606	scaffold_13	13551972	13552181	0.746411	+
scaffold_12	4250715	4250844	scaffold_13	13552290	13552419	0.581395	+
scaffold_12	4251079	4252050	scaffold_13	13552652	13553623	0.936148	+
scaffold_12	4252094	4252170	scaffold_13	13553665	13553741	0.644737	+
scaffold_12	4252211	4253301	scaffold_13	13554447	13555613	0.877523	+
scaffold_12	4253450	4253665	scaffold_13	13555677	13555897	0.744186	+
scaffold_12	4253774	4253983	scaffold_13	13556006	13556215	0.746411	+
scaffold_12	4254195	4254909	scaffold_13	13556412	13557136	0.918067	+
scaffold_12	4267073	4268922	scaffold_13	15568724	15570565	0.948621	+
scaffold_12	4292085	4292412	scaffold_13	15579687	15580014	0.755352	+
scaffold_12	4292676	4292809	scaffold_13	16101585	16101718	0.550752	+
scaffold_12	4292881	4293097	scaffold_13	16101793	16102006	0.537037	+
scaffold_12	4293116	4293338	scaffold_13	16102029	16102299	0.698198	+
scaffold_12	4293801	4293985	scaffold_13	16102773	16102957	0.639946	+
scaffold_12	4295852	4295978	scaffold_13	16103533	16103659	0.511905	+
scaffold_12	4295983	4296121	scaffold_13	16103654	16103792	0.585145	+
scaffold_12	4342286	4342817	scaffold_13	16083864	16084374	0.770245	+
scaffold_12	6652625	6652756	scaffold_13	22840722	22840853	0.503817	+
scaffold_12	6669633	6670953	scaffold_13	22831785	22833149	0.883523	+
scaffold_12	6670597	6670621	scaffold_13	22832784	22832808	1.000000	+
scaffold_12	6670694	6670721	scaffold_13	22832890	22832917	1.000000	+
scaffold_12	6670874	6671701	scaffold_13	22833075	22833907	0.806832	+
scaffold_12	6676022	6676344	scaffold_13	22833849	22834169	0.744565	+
scaffold_12	6678163	6678381	scaffold_13	22834766	22834984	0.733945	+
scaffold_12	6679161	6680011	scaffold_13	22835756	22836605	0.892353	+
scaffold_12	6683753	6684170	scaffold_13	25717265	25717681	0.861511	+
scaffold_12	6691206	6691331	scaffold_13	25720213	25720338	0.528000	+
scaffold_12	6691271	6691700	scaffold_13	25720691	25721119	0.812937	+
scaffold_12	6691896	6692513	scaffold_13	25728141	25728754	0.799433	+
scaffold_12	6697218	6697253	scaffold_13	25738114	25738149	1.000000	+
scaffold_12	6698082	6698239	scaffold_13	25738926	25739083	0.646497	+
scaffold_12	6698449	6698571	scaffold_13	25739265	25739387	0.553279	+
scaffold_12	6698707	6699062	scaffold_13	25739509	25739864	0.776056	+
scaffold_12	6714678	6715125	scaffold_13	25748068	25748516	0.784676	+
scaffold_12	6717853	6718033	scaffold_13	25755253	25755428	0.625000	+
scaffold_12	6723658	6724023	scaffold_13	25761941	25762310	0.749315	+
scaffold_12	6724835	6724961	scaffold_13	25763105	25763231	0.573413	+
scaffold_12	6737337	6737367	scaffold_13	25768219	25768249	1.000000	+
scaffold_12	6737921	6738126	scaffold_13	25768804	25769009	0.687805	+
scaffold_12	6738066	6738437	scaffold_13	25770311	25770683	0.760108	+
scaffold_12	6765040	6765128	scaffold_13	25771944	25772032	0.605114	+
scaffold_12	6768564	6768652	scaffold_13	25771944	25772032	0.605114	+
scaffold_12	6770128	6770435	scaffold_13	25772039	25772346	0.765472	+
scaffold_12	6770445	6770743	scaffold_13	25772381	25772679	0.734899	+
scaffold_12	6773193	6773547	scaffold_13	25787869	25788216	0.750000	+
scaffold_12	6773547	6773761	scaffold_13	25788203	25788416	0.824766	+
scaffold_12	6773762	6773856	scaffold_13	25788417	25788511	0.691489	+
scaffold_12	6774130	6774615	scaffold_13	25788788	25789275	0.815464	+
scaffold_12	6774736	6775138	scaffold_13	25789411	25789814	0.769900	+
scaffold_12	6775492	6775651	scaffold_13	25790171	25790322	0.688679	+
scaffold_12	6777498	6777626	scaffold_13	25798676	25798804	0.558594	+
scaffold_12	6784287	6784513	scaffold_13	25799359	25799581	0.716814	+
scaffold_12	6784434	6784723	scaffold_13	25799491	25799780	0.782007	+
scaffold_12	6785658	6785876	scaffold_13	25800703	25800915	0.747706	+
scaffold_12	6786309	6787576	scaffold_13	25801380	25802641	0.884767	+
scaffold_12	6787624	6787650	scaffold_13	25802686	25802712	1.000000	+
scaffold_12	6788762	6789502	scaffold_13	25803861	25804601	0.904054	+
scaffold_12	6789737	6790148	scaffold_13	25804830	25805241	0.849148	+
scaffold_12	6790473	6790847	scaffold_13	25805167	25805541	0.812834	+
scaffold_12	6791120	6791144	scaffold_13	25805838	25805862	1.000000	+
scaffold_12	6791169	6791557	scaffold_13	25805890	25806278	0.831830	+
scaffold_12	6791512	6792014	scaffold_13	25809928	25810428	0.740040	+
scaffold_12	6792002	6792321	scaffold_13	25811212	25811531	0.819749	+
scaffold_12	6792441	6792760	scaffold_13	25811643	25811989	0.778997	+
scaffold_12	6792784	6793449	scaffold_13	25812013	25812687	0.875564	+
scaffold_12	6793552	6793681	scaffold_13	25812790	25812919	0.575581	+
scaffold_12	6793797	6794292	scaffold_13	25813041	25813536	0.871717	+
scaffold_12	6794907	6794936	scaffold_13	25813834	25813863	1.000000	+
scaffold_12	6795070	6795922	scaffold_13	25813978	25814833	0.888791	+
scaffold_12	6796593	6796904	scaffold_13	25814781	25815091	0.614148	+
scaffold_12	6798240	6798594	scaffold_13	25823235	25823589	0.788136	+
scaffold_12	6798836	6798961	scaffold_13	25823855	25823980	0.546000	+
scaffold_12	6798895	6799049	scaffold_13	25824101	25824254	0.688312	+
scaffold_12	6799218	6799417	scaffold_13	25824360	25824559	0.688442	+
scaffold_12	6799599	6800081	scaffold_13	25825352	25825829	0.835062	+
scaffold_12	6800929	6801677	scaffold_13	25826689	25827444	0.891711	+
scaffold_12	6807838	6809048	scaffold_13	25827370	25828576	0.902479	+
scaffold_12	6809192	6810722	scaffold_13	25828685	25830239	0.868301	+
scaffold_12	6811167	6811765	scaffold_13	25830181	25830779	0.860368	+
scaffold_12	6811768	6811979	scaffold_13	25830834	25831045	0.712085	+
scaffold_12	6811974	6812210	scaffold_13	25831098	25831334	0.750000	+
scaffold_12	6812159	6813297	scaffold_13	25831363	25832497	0.854569	+
scaffold_12	6815690	6815915	scaffold_13	25832518	25832758	0.690000	+
scaffold_12	6815922	6815948	scaffold_13	25832765	25832791	1.000000	+
